"abdt","female","black","hispanic","othrace","dep","q1","q2","q3","q4","q5","q6","recall","agelt35","agegt54","durable","nondurable","lusd","husd","muld","c1","c2","ate","var_ate"
10684,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.21987163378094,-0.822915965391603,-0.00703721775607346,0.0404138159600524
10761,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.748955008923966,0.854943690912275,0.0582755769512959,0.026353686068697
10600,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1.03713790296248,-0.773874714110184,-0.12415366711108,0.0109467943346534
10768,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0.81878188553721,2.71266125548966,-0.0673491649324018,0.0430579468886536
10691,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.226158210609174,-0.796260984901538,-0.0189385024162219,0.0185845358774755
10516,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0890734960942412,-2.1999095541727,-0.0451338128131788,0.0474462961119133
10572,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1.41403084968587,0.487582460778592,-0.0042903613674736,0.0194730385138675
10824,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-1.7905494341279,0.847298546401005,0.0252926644369055,0.02231450524343
10544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,-0.659930518007977,-3.08229488510401,-0.22389329916842,0.018451893681517
10740,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,-1.97274961233103,-1.5074965300468,0.520163750499128,0.0798585193328813
10572,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0.533443324155061,-1.4297758292399,-0.0293665041756843,0.0190293394017285
10537,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0702137656095368,-2.1199446127025,-0.0715489696646512,0.0241444380227447
10670,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.357283379710767,-0.0548216975092766,0.011687836235496,0.0122782622417162
10670,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-1.32056398366961,-0.47103861236481,-0.129611740940459,0.0249999467621225
10663,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.747149518793627,-0.437041377090214,-0.251172939019133,0.0120278124951075
10600,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.294417611428417,-0.32137150240995,-0.0148329438590045,0.0251257073537695
10551,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.040223609718413,-0.316862791338851,0.0801848653663976,0.0081239852989085
10593,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-0.791480608526587,-2.14889826866869,-0.383757850937821,0.0128603855870369
10712,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.24501794109388,-0.716296043431333,-0.183520863066217,0.0220444973716957
10614,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-1.03084847187417,-1.25706679432139,-0.0852122918441991,0.00637408400920616
10817,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-1.4221960489387,1.18576055538131,0.034874102860645,0.0583451936997003
10684,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.802446575004777,-0.376166421984886,-0.215161810752191,0.0163280530095331
10663,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.705193858318027,-1.70073390112094,-0.0107498190885462,0.0082641281915545
10530,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.63604057756473,-1.96498503054549,0.0901041881921775,0.059694369058572
10866,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1.56681070091322,1.11231946542219,-0.0849864946858169,0.0130937564156908
10628,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1.650645567999,-0.827468559252656,-0.0589335084554997,0.00875770570616964
10845,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.738307243418302,0.430048605673167,-0.0987990603302883,0.00557174093993866
10845,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.366791919288331,0.652576216732053,-0.0205450981935508,0.0066843577264133
10544,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.76864932548638,-1.92092275123438,0.0771763740638911,0.0367025766994693
10579,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.37514963298424,-2.15276483825442,0.0757434038634449,0.0254997100109721
10670,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.31556813026376,-2.1303807544171,-0.0535330851100434,0.0259247252319542
10831,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.56315380976652,0.203616637730356,-0.0454936945103953,0.0262044329897206
10740,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.18217912870484,-1.8733686455018,-0.0183123653539117,0.00541838307916978
10726,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.30194914037661,-0.481371519804122,-0.0364544404878159,0.0109975879280524
10845,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.571852998975118,0.348111443026341,-0.0607399191714901,0.00802766576288241
10719,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.82703234430734,0.785443526303097,-0.0642402004689333,0.0184577213909988
10796,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.49672247223622,1.82011359566354,0.195767385445299,0.0111316859507241
10663,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.06698475674634,-1.07684563769974,-0.162421361270165,0.00870431888278014
10880,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.998173366504487,1.78729868236173,0.0436950695714482,0.00926463177066302
10621,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2.17572877192972,0.439346486854569,0.0394330849317428,0.0207633900056764
10642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.366304878808744,0.497795674196618,0.101140589673305,0.0170311574138778
10656,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2.14429588778855,0.572621389304903,0.086307409873783,0.0121057436067305
10719,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.384653282924362,-0.517119069201668,-0.13538030781101,0.0237892944000496
10621,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.551618853736632,0.499767895373245,-0.0309480774487797,0.0354851119853717
10551,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.25970804701869,0.134703153761646,-0.0691487253993747,0.0173122482168059
10698,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.607555839267249,1.06661481160217,-0.215590170752068,0.0230554068158454
10649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.550179420731024,0.541985646113731,-0.0451738742473559,0.0172584733663342
10698,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.63509849462452,-1.2158604678867,-0.183166529268987,0.0359754920599401
10677,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.983888369813297,-1.03307337270497,-0.0479408344941502,0.0250493781859793
10810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1.35890805919778,-0.413032485546301,-0.0870893266182885,0.051493183928168
10712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.285880749852674,-0.538662243485365,-0.198036014791796,0.0322684681822355
10523,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.766057727229135,-1.26538679479591,0.0112361418063753,0.0107612477884525
10705,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.797299465692175,-1.06526096827213,-0.185387168193038,0.0101083568918227
10754,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.67803503187105,0.792802102219475,0.00254784775331368,0.020184913645201
10544,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0233402899551521,-2.17442710621729,-0.00833769874351674,0.0322793873475839
10754,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.51158078742787,0.710864939572649,0.00582937070699352,0.00762513095787816
10621,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.22843479055192,-0.510522304400493,-0.254486505028593,0.0184676336073585
10579,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.556339122358751,-1.64776422715994,0.000607602039628371,0.0206143764388648
10551,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0170537131269178,-2.14777212572722,-0.0397010704166311,0.0353512479312316
10782,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.2478372367346,0.834469834855386,0.0608815756457809,0.055613717274387
10530,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.949932269151417,-1.2211968228788,-0.077573228558086,0.01735739934009
10572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.359984881070529,-1.44391892083582,0.0382941574532912,0.0145828591199574
10530,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,-0.34969942209571,-2.37742008451696,0.0623899357263861,0.0176454037171275
10600,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0516819571188465,-0.87366707269425,-0.12765413875332,0.00763822727540087
10719,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.73317479031956,0.595125028549359,0.106228473464232,0.0164159637512331
10768,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.264422402552726,0.579917209698525,-0.127135408272137,0.00792492844031316
10726,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0636129048518181,-0.120235293034852,-0.108298438303021,0.0164349594176218
10593,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.108485710496102,-0.982259215831141,0.024112625411074,0.0272704922247038
10824,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.0953955789534943,1.01193470922283,-0.0630757793332748,0.045229520913432
10586,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.70382354510749,-0.120559560380315,-0.0479461101302076,0.0165281093757411
10845,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.33357474766331,0.873121995089263,0.116336991296586,0.0386704360514326
10579,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.715765112603256,-1.05214695087537,-0.0789473682562654,0.00393903114352821
10768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.336173364478553,-0.325422399564832,-0.00125908541738138,0.0201734725926276
10824,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.314715017178606,0.793157053619064,0.101019403137387,0.0380435692470503
10551,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0170537131269178,-2.14777212572722,-0.0128902233534845,0.0370663925393221
10817,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.279270120875774,0.967744737305719,0.085124244804493,0.0428583868652325
10747,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.234914293117629,-0.0227353601376098,-0.0260507957261028,0.00651377192269134
10796,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.258386236711421,2.18124982243281,-0.0376790792890394,0.0378225704126687
10824,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.96882750566714,0.0865319389090659,-0.0282115026870884,0.00855279293233067
10866,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.47365636696654,1.46420801052243,0.180385038014912,0.0309074768722428
10761,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.744682028389575,-0.257117018964319,-0.135259720505682,0.0252783706980449
10712,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.825442541607997,-0.438070196259327,-0.0504675943318947,0.023004881520744
10530,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-0.349999387585684,-1.6727627679793,0.0531576076110327,0.0724024224296287
10866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.778681069719211,0.935216695758403,-0.132875646862889,0.0468165314414233
10663,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.0048972343352679,-0.633772248283647,-0.105733087882853,0.0229303393621842
10530,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.28284075803778,-1.05732249758515,-0.0347952453469218,0.00721925927947252
10558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.379118709943041,-1.15873945268009,0.0744595415310149,0.0122331534184631
10698,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.38677523929456,-0.87737103875084,-0.163776901621803,0.0283550006992968
10789,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.449736377480615,0.577944988521904,-0.0704053172689012,0.0181952375580299
10810,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1.1924538147546,-0.331095322899475,-0.106452521550277,0.0112857051778079
10705,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.96913576607062,-0.313276750469694,0.0912195408031795,0.0144327983580232
10775,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.375110188867605,0.351513020579094,-0.0115189448261315,0.00784915903558577
10789,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.77721116216583,1.19510245149802,0.114388467813961,0.0237141369715509
10733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.509801560024166,-0.154232528309454,0.0364467215311532,0.0130468509819856
10775,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.35529421293737,0.781187294030803,0.10332637142434,0.00880950713295905
10656,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.740862941965393,-0.463696357580278,-0.275975193243427,0.0123423179553215
10607,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.949965690061396,0.747172752643705,-0.0451994150537864,0.015246422099645
10698,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.662917532505282,0.111634214140738,0.166346107399221,0.00686796367245624
10880,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-1.54009452575741,1.69686896403051,-0.161121282826454,0.0573358676137703
10740,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.06270380183565,-0.0935528923892417,0.0619840392993627,0.0251008552601884
10607,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.872735608822613,-0.590459825715146,-0.308304376948201,0.0147914719041948
10677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.388985712121709,-0.357934676244626,0.00637261220559284,0.0195713690544625
10530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.91650096914243,-0.310378777178931,0.00892301852940591,0.00660733802312896
10600,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.09899963702548,0.866857106020244,-0.112473103640307,0.0220200707278091
10859,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1.167829097328,1.47327846677067,0.272995140736218,0.0275922213475003
10530,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.15047242114473,-1.14881195061148,-0.0548257335190393,0.0099458344003216
10649,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.599441199150075,-0.0483376833493568,-0.0826542002418808,0.00617338112780316
10572,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.117095329941719,-1.00137656170191,-0.0249470199317105,0.0163347877409381
10880,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.265348173450486,1.53978885161534,0.1548673644157,0.0263591799535532
10607,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1.36375981502061,-0.583345408326462,0.0492772024505325,0.00388884027692603
10712,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.890837109342446,-0.461236873821831,-0.208321539726284,0.00918409911059699
10663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0188096399720648,-0.69817441950343,-0.186417351869573,0.0364663139634173
10642,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1.29174003205329,-0.531207979880982,-0.0324304014873922,0.0061612146626256
10558,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.0367857608449946,-1.13662368532887,-0.0885913659095652,0.0183088672978604
10621,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.495422916237359,-1.49952755729207,-0.206840254285513,0.0359789605486972
10740,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.24889190554175,-0.51849127715522,-0.171779338295011,0.058933339272937
10586,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.433050207844981,-0.370882841304086,-0.00883469238005785,0.0276626086539729
10719,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.701511122252901,-0.151402066508215,0.233630725047691,0.0522491174818744
10656,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.00839354113431579,-0.728221299824618,-0.203642726809212,0.0519024060988607
10824,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,-2.14289181678721,-0.364234317549459,0.179508511377728,0.00774583577027936
10873,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.449222715372768,1.49559887969823,0.137312241314825,0.00649273464412947
10831,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.59177493126934,0.569488753185358,-0.254996022237899,0.027491821482945
10635,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.722003211480689,-0.543661299050477,-0.186242679650072,0.0193195294867455
10544,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.189794534398335,-2.09248994357046,-0.0158679291519983,0.0349637431216703
10530,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.154814790911129,-1.16130644464231,-0.121474164421864,0.0214805497938173
10628,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.07778344301341,-0.935433269010925,-0.171250498303269,0.0137514304786091
10586,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,-1.76392168883328,-2.0843684048429,0.156564022834709,0.0635528697868666
10579,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1.07910876450566,-0.76169759390159,-0.146459511740502,0.00620247428384929
10537,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.379992838721251,-1.58170561626945,0.0988683426851134,0.0432439895330089
10607,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.207218596539854,0.441946141409817,-0.0799718018226298,0.0121330014005317
10796,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.679478611664718,2.09480086680269,0.0552766530454573,0.00884567570378348
10642,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.766896623552528,-0.130604382207875,0.0401755295276783,0.0242414000012494
10684,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.679802663813382,0.561738905521536,0.178922413524734,0.0242458540737165
10530,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.168797239516807,-0.379292741382007,-0.0588587769920541,0.0100693651721876
10635,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.56527339273916,0.384691738076435,-0.108460862784514,0.00804980424959684
10740,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.73009527843926,0.774978749442069,0.135620611992232,0.0329010546701218
10565,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.0527967633748829,-0.263552830358716,0.0459920001955921,0.0189052450309391
10579,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.124791201719163,-0.192707877951538,-0.0807735896713655,0.0400297796173799
10670,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.167122260960252,-0.0372867060822333,-0.0446868699559486,0.00981647356649455
10621,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.709430057824219,-0.596971260030612,-0.173917290659005,0.0467206508391512
10761,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1.08622598932598,1.94454099102989,0.0298740256574309,0.0123740517950634
10551,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.040223609718413,-0.316862791338851,0.10350088702964,0.0191793817093582
10698,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.26787389199505,0.189059583804272,0.123472288640883,0.0108583829062085
10474,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.274404914331228,-3.23221909146697,0.118156747349517,0.0272741739791017
10810,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.21084839242368,0.854640801185536,0.12464917340756,0.0203659742142149
10768,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.721810285743213,-0.0292193742975294,0.201591854758042,0.0125077064657932
10649,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.4862531098072,-0.151861908934483,-0.0788051107197334,0.0154770191024952
10803,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.20456181559544,0.827985820695466,0.148759409896134,0.0182015849834498
10663,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-1.2164131851699,-2.2474654532384,-0.210183107438928,0.029320540004683
10859,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,-0.0606003047496572,2.58941961144878,-0.0533711652824082,0.0197409699313346
10838,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,-2.15957713401711,0.952168154238331,0.299457544268177,0.0726193810324514
10670,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.596706276880334,0.517966640526768,0.050400911601138,0.0406895081739855
10530,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1.81063387810873,-2.64527835686777,0.313861115158944,0.0131663465213497
10733,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.0288334043636977,1.27731508371604,-0.189883325830955,0.0279009280833363
10551,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.64315515786555,-0.366413482904384,0.0960128716929298,0.00508776908465719
10873,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.196596452875799,1.24053971008873,-0.343023401953407,0.0357008540035349
10775,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.2085738277571,0.520123234558477,0.162367768402112,0.0324855425685482
10586,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.159200546580554,0.563223864116344,0.0834215077051309,0.0277919524670315
10649,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.47998232472415,-1.31177016132695,-0.085606195454069,0.0382840472755812
10866,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,-0.618838898756724,1.9746513370906,0.0220380905188905,0.0233966112945523
10523,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.33539297629212,-0.636907730158299,0.0319626736228097,0.00331545371726908
10852,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.99289004671178,1.31215997388897,0.298060193193991,0.0229643218856834
10635,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-1.28913109952844,-0.604313514815143,-0.193775629543811,0.0285961028553568
10747,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.893111674009025,-0.126719307194772,0.0523705751193513,0.0411911046186126
10810,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,-2.13031866313074,-0.417544278529593,0.228604603668917,0.0199836261670904
10719,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.711235547954556,0.69501380797187,0.139946864268434,0.0114620044952552
10558,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-1.27619770695884,-2.19690659338291,-0.154223671481749,0.0257788054924077
10866,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.413777819069936,1.67018656338489,0.17912794614342,0.0467467701005714
10572,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.400847689829323,-1.62155272078179,0.0679866436122379,0.0180680771693598
10565,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.573588511100742,-1.56627053862503,-0.0170527478251333,0.0162347684334714
10789,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,-0.74723350277545,-0.0292079721142248,0.0580273449408959,0.00924745601112814
10747,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-2.00685522704003,-0.15334686752929,-0.110550813089197,0.0286251776371191
10572,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.375239149189153,-1.76086816328013,0.0334614398949295,0.0365412632302715
10733,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.484385804441459,0.17553543091596,-0.0261278096599422,0.0266971181912118
10726,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.619657903111312,-1.02810307192158,-0.147912303838535,0.0308848509361128
10607,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.0116060326220748,0.725125968233369,0.0643714354321588,0.049393257892234
10516,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.00879072557723859,-0.450137693789185,-0.0530380326276971,0.060601493726354
10803,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.451793736490648,1.2830226738602,0.0384221705516906,0.0210120285254746
10831,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1.19562221535825,0.925053452276225,0.159070061697622,0.0202808065839005
10824,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.58548835444111,0.542833772695293,-0.188988611958271,0.0331768906542652
10523,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.0150773024054744,-0.423482713299115,0.0209540246153254,0.0527407202424962
10544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0639271887813011,-2.09328963221243,-0.0707779460543792,0.0297899486893656
